time_step,lid_velocity_input,viscosity_input
75,1.5095053263015994,0.0009470394856721399
76,1.495213083273105,0.0009516223519615297
77,1.4809867908560126,0.0009446861415417049
78,1.454236689127438,0.000948971992083025
79,1.4503604007957789,0.0009470136885507753
80,1.4335847096553795,0.0009639371006329294
81,1.4373901538664482,0.0009724792796481908
82,1.4158346493015015,0.0009640902593515178
83,1.4228853705590911,0.0009804643335112623
84,1.414905182464497,0.0009735941251603586
85,1.4072711072500452,0.0009805476169060634
86,1.395044726183526,0.0009840075457204325
87,1.4076175704817326,0.0010012293958225644
88,1.4074450161568262,0.0010065369443547044
89,1.4094357280375442,0.0010035034545727683
90,1.4144927395910842,0.0010063411158637715
91,1.4079083119302949,0.0010138000955469627
92,1.4082422410286526,0.0010361134117195768
93,1.4204711702166264,0.0010353620216967706
94,1.4340831022043952,0.001032082392692866
95,1.4402467770962335,0.0010354574826603724
96,1.4549081197105003,0.0010350744974835097
97,1.457953828756541,0.0010458906365386968
98,1.4746505074312466,0.0010483675369059495
99,1.4851396213883306,0.0010550973465811228
100,1.5062286574441925,0.0010493027279140615
101,1.5043471167873748,0.0010568940483414713
102,1.533697217309982,0.0010566747433588908
103,1.5414375740502282,0.0010507434056811595
104,1.5383399567116343,0.0010532826495363284
105,1.5588250264050667,0.0010449219660177622
106,1.5768147499211609,0.0010436592183230165
107,1.5672006411043578,0.0010255639786569193
108,1.5936371117281491,0.0010169366725368344
109,1.5981700440661213,0.0010175971305959822
110,1.5900213670277341,0.0010108205170014407
111,1.5925269556446606,0.0010048080146908606
112,1.6037753482059662,0.0010053000400699526
113,1.5909513142330323,0.000998624947671671
114,1.5915018390843678,0.0009979164432763704
115,1.5972204335094866,0.0009832891276996953
116,1.5995075728668684,0.0009802640919937319
117,1.5909630768583127,0.0009825076462448184
118,1.5781989058298953,0.0009663076148296236
119,1.562847407637538,0.0009717263478893567
120,1.5490461141458562,0.0009567404638033969
121,1.5481724993367205,0.0009486287784861821
122,1.5354719890704887,0.0009610431229355532
123,1.5193766852663197,0.0009468751330208017
124,1.5221955309406974,0.0009603673250747961
125,1.5053727832133146,0.0009530685725711584
126,1.4954760768101107,0.0009502717989292298
127,1.4835895005262136,0.000945448112461311
128,1.4663352534197844,0.0009485214963724806
129,1.4487545421421408,0.0009495103965254666
130,1.4505012673193824,0.0009556502942162083
131,1.4337619937510764,0.0009543428411118241
132,1.4185501815998127,0.0009617559909833713
133,1.4199904022121572,0.000977369615205344
134,1.41470060960509,0.0009725963201336474
135,1.4145035142735096,0.0009805867617036358
136,1.409403685926308,0.0009889806405498657
137,1.4006371449750117,0.0009868943777703676
138,1.4030216885226119,0.0009980573565476984
139,1.4068704684355022,0.0010103073327092933
140,1.4075468770046393,0.001009175421563715
141,1.402072961149027,0.0010172577232207738
142,1.4235790175192882,0.0010277720448361339
143,1.4315936883392282,0.0010357412054881896
144,1.4334664269727793,0.0010381559167930243
145,1.4432237146236575,0.0010358170562843132
146,1.4502090390806859,0.0010398457276733616
147,1.4669254282385809,0.0010423386482852764
148,1.4707207704888514,0.0010458810106122735
149,1.4796063196427673,0.0010408299143301121
150,1.4981187660785908,0.0010548452664412196
151,1.51137569443652,0.0010401345144343428
152,1.5267113924347337,0.0010402849249961485
153,1.5311050799791597,0.0010544424947724488
154,1.5466652654005475,0.0010388004266494088
155,1.5659844185035403,0.0010395482826398021
156,1.5764319794232908,0.0010369078371082
157,1.572617880079197,0.0010395526724253847
158,1.5873015319825245,0.0010343228737981968
159,1.5905721793541818,0.0010147706988147473
160,1.589005571179399,0.001024903027448401
161,1.5887728090561641,0.001017500654545775
162,1.6045393137044834,0.0010048629086493374
163,1.5995913819726264,0.0010000016145297996
164,1.5977479876439724,0.0009902333004376544
165,1.5918558897277257,0.0009933500165717035
166,1.596297081076896,0.0009717348865445667
167,1.5813757289551347,0.000979892631029154
168,1.5765118558582534,0.0009624287294668409
169,1.5655582082577177,0.0009597932168533133
170,1.552272123487092,0.0009567963622296678
171,1.5392983220620173,0.0009572036673699186
172,1.5358466794837498,0.0009617450647789612
173,1.534238407372702,0.000953501121758921
174,1.5172404692409531,0.000954605075591349
175,1.5050072701693196,0.0009452730944229625
176,1.4913096496805736,0.0009514028458775324
177,1.4776977651059717,0.0009605392355465679
178,1.4649259885908403,0.0009588825785818482
179,1.4558757048603483,0.0009620239239314928
180,1.450220855982833,0.0009595561686352056
181,1.4278147897120688,0.0009653845887559005
182,1.4162273027481467,0.0009663304160029062
183,1.4179290341362474,0.0009830170818432716
184,1.4158222783654815,0.0009821296538476843
185,1.403136510729668,0.0009911043289886356
186,1.4100957762818034,0.0009865808002346415
187,1.3957887565233154,0.0010012711724083636
188,1.3994917153689679,0.0010126052598244553
189,1.39445536013634,0.0010105452058480683
190,1.4113509603935792,0.0010090462210408952
191,1.4105636773863037,0.0010303458987303165
192,1.4093244044180127,0.0010270478621342404
193,1.4149063877544872,0.001030160764108083
194,1.4284363655274104,0.0010342837874294563
195,1.434852746901539,0.001041384662007263
196,1.4544348132162161,0.0010358831839366806
197,1.4570074919372655,0.0010402694387955538
198,1.4659043460204564,0.0010496057540703217
199,1.48874412618369,0.0010544990011840591
200,1.5012032717528356,0.0010416917205267274
201,1.5159783181913746,0.001043184890197076
202,1.5202198612650661,0.0010513001512710354
203,1.5423221016436437,0.001038914621614487
204,1.5565263808746683,0.0010433771643672428
205,1.5636855827112384,0.0010357107442950722
206,1.5722736273563969,0.001043871517511085
207,1.5810235908963783,0.001038877594219175
208,1.5834923680502981,0.0010336713189952084
209,1.5903988591336993,0.0010298325604663964
210,1.6004911815848903,0.0010227682041329606
211,1.6021030104861889,0.00101730268623812
212,1.6076609527984784,0.0009997749663024505
213,1.5939594782353745,0.000994632365817388
214,1.5940768115205166,0.0009853397697160262
215,1.604397457005356,0.0009907921336030942
216,1.597096885549051,0.000976767391822559
217,1.5816338803453358,0.0009755048301682777
218,1.5868655686924036,0.000967698444927819
219,1.559735904418372,0.0009559651123706681
220,1.558953540983251,0.000951874970339234
221,1.5409828927951796,0.0009476210444659143
222,1.5467910747873872,0.000962484564264169
223,1.5174918464076737,0.000960279196855318
224,1.5119549138077057,0.00095429748418308
225,1.509150825962646,0.000951000590488936
226,1.488953539389998,0.0009543529890641612
227,1.4744677300872777,0.0009594208328186267
228,1.4624029187743655,0.0009510260954019731
229,1.4493074443510279,0.0009516114561308422
230,1.4483242704343244,0.0009589603518633423
231,1.4355548877553599,0.000955431930086118
232,1.413480844465366,0.0009665600802696684
233,1.4112721098369414,0.0009828477110932906
234,1.4097138215560134,0.0009780243509193876
235,1.404965733795583,0.0009836761819538272
236,1.4004260833382642,0.0009934293490660262
237,1.3952161395036617,0.0009917233220819012
238,1.3972068948888483,0.001001128310687506
239,1.4059192105626728,0.001001841941367158
240,1.4105620263181067,0.0010189779171373655
241,1.4093809730098734,0.0010265194914608785
242,1.416040248111505,0.0010200957271117614
243,1.4326064639503315,0.0010282007590411283
244,1.4380043337372983,0.0010420479988629387
245,1.4441051182754092,0.0010401676628254287
246,1.4464674340053405,0.0010508805156649848
247,1.4629330332649175,0.0010385464229238045
248,1.4844239474884955,0.0010440480280816324
249,1.495659004378927,0.0010444256227173363
250,1.5097680946375995,0.0010568828425498752
251,1.5239629619040198,0.0010508147005879643
252,1.541862752841576,0.0010497034112255568
253,1.549278409375717,0.0010411887152361216
254,1.5544455980724798,0.001049516114610371
255,1.584221697734203,0.001049576864326524
256,1.59306966226079,0.00102749247037149
257,1.5985844626742276,0.001035681808598501
258,1.6093162891498867,0.001029845585895211
259,1.6312483345270687,0.001024234987410331
260,1.626900017349721,0.001017548694459232
261,1.632562823189491,0.0010087039653971289
262,1.644240583066897,0.0010104126451773278
263,1.6565771559412246,0.001002049488233558
264,1.6564245719646533,0.0009878164857599677
265,1.6554062002783025,0.0009791153398956203
266,1.6616922031120736,0.0009777279616939385
267,1.6599863807175184,0.0009761614539162586
268,1.6488960021457948,0.0009637183071801713
269,1.6481415468744982,0.0009569358676905695
270,1.6386208492173084,0.0009545521182675849
271,1.6322476331022366,0.000950845204490418
272,1.630619883524988,0.0009456371536493384
273,1.6072260073035354,0.0009597353230001959
274,1.6076188853007165,0.0009545007837572193
275,1.6039074720062705,0.000941133306653192
276,1.5883954486280407,0.0009574638613706785
277,1.5788246751161361,0.0009443407264315566
278,1.5824807708361452,0.0009625802125424143
279,1.5683994720582326,0.0009565893084719215
280,1.5630314540442114,0.0009500209828145407
281,1.5476262062641566,0.0009685608941536288
282,1.554463937930484,0.0009685548681991227
283,1.5537813135155312,0.0009643032503112245
284,1.5422759938937245,0.000985659284190801
285,1.5543642579025883,0.0009853882178594842
286,1.5422167983268968,0.0009937657422631736
287,1.5417991482093099,0.0009992904876860629
288,1.5479363837876008,0.0010114243535733012
289,1.5630900961510215,0.0010123708985976347
290,1.5705496309029805,0.0010073384667840498
291,1.5807716524037516,0.001020164997426797
292,1.5794746435771794,0.001026896366891632
293,1.58597225684341,0.0010300086795202279
294,1.6054264034636847,0.001038927001622746
295,1.6145249090465792,0.0010413840125255177
296,1.6269144427712423,0.0010533251839680595
297,1.6496461610786834,0.001054988336425612
298,1.675221525348534,0.0010397403131418674
299,1.6890418904572886,0.0010507855321827328
300,1.697873687256427,0.0010515955036990198
301,1.723620264573613,0.0010487354373484208
302,1.740825613052714,0.0010504173886060693
303,1.7530982949808749,0.0010377406142738916
304,1.772238870736522,0.0010343389497299287
305,1.7784805440446487,0.001036382520218458
306,1.7930587364624941,0.0010349166754786904
307,1.7975520492205994,0.0010388215628032796
308,1.8212930744257945,0.0010328685938109936
309,1.8229310274243646,0.0010193694861346289
310,1.8293530488339864,0.0010244952781905399
311,1.8344808743346097,0.001005847646885835
312,1.8450005281118127,0.0010129027996058258
313,1.858982799400547,0.0009900327690610428
314,1.8485105376950854,0.000993145890809628
315,1.8543540256565942,0.0009919028453392533
316,1.8636420043139874,0.0009704293465362464
317,1.8616469014362156,0.0009690558555996857
318,1.8473636573993035,0.0009735940538563865
319,1.8415748433612231,0.0009604329086757625
320,1.848154306594954,0.000955845383834573
321,1.8279070656352447,0.0009637571994728729
322,1.8221988945810865,0.0009498826090683887
323,1.8102540385838233,0.0009520417171244115
324,1.8086184542465449,0.0009513299184690327
325,1.796943270677688,0.000942969646549426
326,1.800992167422244,0.0009465674272419155
327,1.7877262770324849,0.0009551983401862236
328,1.7711879848634733,0.0009563920925797981
329,1.7624613406519474,0.0009542559940266401
330,1.7646308781254894,0.0009658165543704566
331,1.7591286145587943,0.0009605878239983185
332,1.7523560208918554,0.000964126110118841
333,1.7536525283666826,0.0009760182327462417
334,1.737560037359684,0.0009724291599092521
335,1.7450180810751554,0.000976522409190625
336,1.7495798517630348,0.0009819914587719462
337,1.7517357211493547,0.000993362676069151
338,1.7550164129380221,0.001003042078093584
339,1.7666328367757032,0.0010125859695585492
340,1.7603978400465095,0.00101467201728296
341,1.765046428560305,0.0010219602913731616
342,1.7910750040885086,0.0010203608107702121
343,1.7988299292189822,0.0010302706474165564
344,1.8038480636100613,0.001036446420187891
345,1.823528254094557,0.0010325090517997295
346,1.8280114871572672,0.0010505500016806807
347,1.8495881077950267,0.0010412817762255064
348,1.8696532953896392,0.0010413169793940732
349,1.8813525673878357,0.0010476672102013953
350,1.901099179773588,0.0010468196658107182
351,1.910637740495422,0.0010469191460887291
352,1.938348198075004,0.001047227496612587
353,1.9420098394550132,0.0010508193450416768
354,1.963155055503203,0.0010339181994192185
355,1.9768617380910545,0.0010341859681435683
356,1.991005154956687,0.0010268594896959966
357,2.0073077087939293,0.0010349585246812987
358,2.01155293785097,0.0010340758664920877
359,2.022900079527724,0.0010117450615487393
360,2.032459059362682,0.00101928065226174
361,2.050997141750417,0.0010159997704520763
362,2.0414967417883694,0.0009971001776001138
363,2.059039194499958,0.0010005062194744414
364,2.059232769402431,0.0009807609572113343
365,2.0508473442904354,0.000977996654715705
366,2.044570559599331,0.000982183857621772
367,2.060980899942842,0.0009808137670627298
368,2.0556564355398557,0.0009589478171635836
369,2.044593621200079,0.0009710883646916781
370,2.032621161419822,0.000962407900197761
371,2.034714632955284,0.0009656317142727423
372,2.0331660704661507,0.000960338847761252
373,2.011823419876039,0.0009492275991192143
374,2.000509572400819,0.0009586016988145948
375,2.000297788786748,0.0009560210903163385
376,1.9839982504291565,0.0009585995518412185
377,1.9786120165875836,0.0009417977794763736
378,1.964964103967067,0.0009598808025887356
379,1.9583095748072172,0.0009595952301408216
380,1.950132989347564,0.0009576576321363149
381,1.9314455752661364,0.0009540035488492193
382,1.9281991141279702,0.0009679068223205361
383,1.9118103625117473,0.000978243303267218
384,1.9067713527575754,0.0009770930945078374
385,1.9018761173566416,0.0009873086372929989
386,1.8928818129456864,0.000982420991334882
387,1.9083636458919007,0.0009979064563304305
388,1.8908094340597033,0.0009944298050509912
389,1.9109068279829051,0.0010128337143586069
390,1.896284611644417,0.0010175853514056694
391,1.9122486204360412,0.0010262074187369812
392,1.9111340859806945,0.0010214123184703933
393,1.9213517707405825,0.0010365115869862566
394,1.9385134567942748,0.0010300369811131237
395,1.9390817942029197,0.0010366614009181744
396,1.9514710556268966,0.0010413202281499049
397,1.954125557967807,0.0010384951846588166
398,1.9842421228097442,0.0010398485850033213
399,1.9914092986781449,0.0010539256583597986
400,2.000430157221055,0.001044435911688078
401,2.01306984480274,0.0010396210631742533
402,2.027097203987438,0.0010456068140430254
403,2.0289139104033613,0.0010530458394396036
404,2.056581358371555,0.0010384269425580213
405,2.055234156917228,0.0010458701397021777
406,2.0780641596032585,0.0010407631327234933
407,2.0858290147398004,0.0010230751885473143
408,2.080833001589701,0.0010195768119391675
409,2.0872963826808073,0.0010177802305115764
410,2.095710724162773,0.0010159895540752788
411,2.0904101082195616,0.0010058732306103462
412,2.108156427197238,0.001010075874525019
413,2.109731487934797,0.0010006553540890628
414,2.0886363846872746,0.0009937529094030866
415,2.0907678032504813,0.0009888633034297518
416,2.082612441674889,0.0009736641001880404
417,2.0883575226642375,0.0009683296822679623
418,2.084093082879889,0.0009660550607482479
419,2.0598644356729205,0.0009676058242373074
420,2.067472996778686,0.0009593092334092443
421,2.0552616451765235,0.000951951155240654
422,2.0279165938616455,0.0009517445905729699
423,2.029787630891299,0.0009562556851905288
424,2.018914155333768,0.0009502541680511005
425,2.0088895587049174,0.0009574498309803624
426,1.978614873024059,0.0009578554828517223
427,1.9667221619783142,0.0009494703202224413
428,1.96986390227292,0.0009563668317696227
429,1.9595793554832404,0.000954382259435054
430,1.9428135461893925,0.0009547981151940048
431,1.941380629088994,0.0009604287701291663
432,1.927261819557135,0.0009721833958092485
433,1.9251155803265387,0.0009782980729878417
434,1.914597981315674,0.000979294809378944
435,1.9001806908370926,0.000993917235154634
436,1.9095542965376173,0.000984658504186024
437,1.9043934586711257,0.001000325206199908
438,1.909327813508753,0.001010774996947998
439,1.9093170005844464,0.0010106597259008643
440,1.9131595711292324,0.0010080205161878669
441,1.9193280855506056,0.0010200880658364285
442,1.9245949875609811,0.001024992383019372
443,1.9286523046047346,0.001037498997802388
444,1.9295755492478268,0.0010407932062556579
445,1.9408620568537671,0.0010471815649929132
446,1.9423335525381324,0.0010531042400769679
447,1.9664812223674448,0.001051579283595248
448,1.9714370434863877,0.0010429042887449584
449,1.9872911224413279,0.0010452254664312583
450,2.0023073287667037,0.0010414604034705477
451,2.017902326915844,0.001059035884409977
452,2.0300741420715633,0.0010492326334773981
453,2.0344346849728097,0.0010384595325478418
454,2.042357980426425,0.0010379093669724685
455,2.0649628634046824,0.001045751316451024
456,2.0598237731836964,0.0010360856742910394
457,2.0861989275923114,0.0010307273667793304
458,2.0776351325521607,0.0010277374982027275
459,2.0997539738250954,0.001027505988329738
460,2.095698116858861,0.0010154688621875287
461,2.0940744608627098,0.000999835544791253
462,2.104970833796226,0.000994918396879103
463,2.103733136066724,0.0009989675184598377
464,2.0962504280582284,0.0009838089834598989
465,2.094871721569756,0.0009799763469173011
466,2.0912301162251596,0.00098682285875424
467,2.0762589609106503,0.0009827681356065216
468,2.0693861812954877,0.0009749647075070755
469,2.0592035588258386,0.0009550162690165556
470,2.0584974438986943,0.0009592607658852379
471,2.038641014966442,0.0009647609646136867
472,2.042054482540798,0.000949154868894461
473,2.0176269365370296,0.0009557087473901204
474,2.0064597248996963,0.0009534320244933893
475,1.9983753830306588,0.0009595473948549794
476,1.9885759115295503,0.0009523586790512181
477,1.9793306281853558,0.0009539792517433343
478,1.9591268567865228,0.0009609299042775311
479,1.9558153268184397,0.0009497280305897801
480,1.941075332042296,0.0009515229264545631
481,1.9234986204863898,0.0009708977918575002
482,1.9151329419539533,0.0009645664022571447
483,1.9115944684842388,0.0009701852444929443
484,1.9053862170788227,0.0009772020849161964
485,1.9089531319279942,0.0009914683210305003
486,1.901914865979644,0.0009821992687096307
487,1.9100670636313477,0.0009975101324231996
488,1.9058201577983798,0.0009994756946809322
489,1.8925349475933293,0.0010086125573972027
490,1.902499931026771,0.0010057945553665554
491,1.8997233460688774,0.0010233864374168922
492,1.9146015945503188,0.0010302154000889907
493,1.9146666969204502,0.0010242240971840796
494,1.9315262989429747,0.0010385922603897808
495,1.9332658706765082,0.001048465188905743
496,1.955437365070771,0.0010393464715151277
497,1.9630638461372356,0.001050006675833319
498,1.971693418221814,0.0010434621036252794
499,1.97905962636168,0.0010402198965933176
500,2.0027987117886252,0.0010400407465467525
501,2.0146266895861458,0.0010574144742674374
502,2.0301281194462435,0.0010400712126233608
503,2.033845378072378,0.0010515945227431783
504,2.05544050494716,0.0010383398398322
505,2.066026162361093,0.00104077487525057
506,2.073315354630855,0.0010417745443788173
507,2.085569758021461,0.0010288734507903426
508,2.0845960450225816,0.0010327361031333326
509,2.085349251581859,0.0010211675573840978
510,2.099726605915243,0.0010223046957858874
511,2.1047916989955495,0.001012760852270982
512,2.100543596976819,0.0010043471176778168
513,2.0977028124764447,0.0009927583222507112
514,2.093564781441737,0.000988587767551451
515,2.0967071078783945,0.000994109348162865
516,2.0948436993367157,0.0009799506345191014
517,2.0848243823636,0.0009647175558875775
518,2.0698312182328844,0.0009627227648085613
519,2.066846264124466,0.0009662975795574471
520,2.0523754197782003,0.0009665180546224354
521,2.0433334668710144,0.0009475745517098392
522,2.0271156816681493,0.0009544541597188223
523,2.0189511611004853,0.0009572722015279607
524,2.006870043196935,0.0009570642244243346
525,1.9981855585947308,0.0009416389417613593
526,1.9915633410136484,0.0009596476342270104
527,1.9850177290910171,0.0009592454770299649
528,1.9604106591848316,0.0009581980622659628
529,1.951912330215801,0.0009602674671711164
530,1.9345394244916094,0.0009681574868717949
531,1.928466741998717,0.0009617975124939277
532,1.9180526804652067,0.0009764014256212102
533,1.905665297179254,0.0009655303831158443
534,1.9170372321920064,0.0009807153495774625
535,1.9080280992626706,0.0009869377643615094
536,1.8962976597242511,0.0009879501286566403
537,1.9051751968589488,0.0009929805802680143
538,1.902811073186111,0.0010055142196396757
539,1.9005468439402327,0.001007515753257001
540,1.9109448593244212,0.0010173978375777237
541,1.909702344893608,0.001013401073774811
542,1.9209553238876282,0.0010251427449295288
543,1.9228908275194647,0.0010352456989115046
544,1.9342982069203325,0.0010307027829360273
545,1.9465937192832508,0.0010494545008182348
546,1.948463589391289,0.0010495755108875847
547,1.9584672725980357,0.0010412189966681037
548,1.9760932461849554,0.0010469115733120304
549,1.9800234496113578,0.0010537438478967866
550,1.996667073650749,0.0010567415100143091
551,2.018094276547547,0.0010507591889238098
552,2.030600562659945,0.0010512659569946155
553,2.0330823172832324,0.0010510929833345574
554,2.0443811637802294,0.0010374296763152634
555,2.0683476587435736,0.001045030119002207
556,2.0729037602038676,0.001039487672679001
557,2.0731233330825005,0.0010363844472207023
558,2.0924070943566506,0.0010290631285731207
559,2.0858944008777214,0.0010262941069908332
560,2.098877170150653,0.0010064827139279367
561,2.091874180765973,0.0010041594182423025
562,2.1061570733141073,0.0010109321975023742
563,2.0921554263128637,0.0009997718556885127
564,2.1065530093135467,0.000984137698600287
565,2.090880476335516,0.0009847773133516628
566,2.0819079371424603,0.0009778190836850277
567,2.0928737214163426,0.0009753463147428459
568,2.0692846351770267,0.0009612369274525407
569,2.0617845192119733,0.0009732133512637891
570,2.0615487327265107,0.0009613961748594596
571,2.04033198933054,0.0009573041839296613
572,2.027223825072477,0.0009537086628113753
573,2.027716454732512,0.0009579571906633852
574,2.009411031330985,0.0009480193421850607
575,2.0093754298945443,0.0009586226094019063
576,1.9917155769991088,0.000943703668167161
577,1.9682364676554014,0.000951779930105797
578,1.9536955566162229,0.0009621416803003504
579,1.954865334013603,0.0009597891837506772
580,1.9399171578225058,0.0009568588571270474
581,1.9314804190606178,0.0009702416309677165
582,1.9316310055188441,0.0009616531916151298
583,1.910416968838134,0.0009705526517152247
584,1.9180831159522762,0.0009836063913507978
585,1.899175016761782,0.0009861422270397025
586,1.8991978053448475,0.0009845756965246456
587,1.8957510843191758,0.0009996562351441845
588,1.899446424440666,0.0009982389709889362
589,1.8956936387148344,0.0010136296926264408
590,1.8969208762328673,0.0010169589982693787
591,1.9010329226733573,0.0010206327677879307
592,1.9252343357306223,0.0010242273828676056
593,1.9309469170538438,0.0010386994553188875
594,1.9350940371264365,0.0010443250309740216
595,1.9367736911162612,0.0010443125427720495
596,1.9598431588813903,0.0010418668814768893
597,1.9716773778931862,0.001036558219931299
598,1.9772493174775752,0.0010436481804667079
599,1.997386216579802,0.0010431998899199143
600,1.992758388849174,0.0010401019678560033
601,2.0092890453786536,0.001046271007199205
602,2.01617439867019,0.0010575594946306674
603,2.043249861222105,0.0010436223002145218
604,2.04024525861161,0.0010395271418056481
605,2.056394107855226,0.0010367860102367796
606,2.070414348060005,0.0010429844897078117
607,2.077307594374895,0.0010362886630385368
608,2.0766988723475532,0.00103390925624196
609,2.0914567888822693,0.001016234690324307
610,2.0886751340445002,0.0010139089000458033
611,2.1062048375046984,0.001014820453542118
612,2.1051367048416396,0.0009998815575422344
613,2.0977369252152487,0.0009954928873584044
614,2.0907518037886272,0.0009996659626197839
615,2.085920740579077,0.0009779931124556432
616,2.094924838846055,0.0009845201178743613
617,2.0860726513790797,0.0009693307170402196
618,2.072898743934948,0.0009617972870026985
619,2.069872067273837,0.0009620319858932176
620,2.050101558467323,0.0009692665104219073
621,2.0504268354051467,0.0009559863690881955
622,2.037004476427162,0.000963424482173537
623,2.024692414534269,0.0009494684518195314
624,2.010132668873443,0.0009537016589947503
625,1.9926309966236244,0.0009569187114407926
626,1.995977848072727,0.0009513406412030667
627,1.9832295618177898,0.0009485386072151107
628,1.9843770399394292,0.0009564542934553305
629,1.9908127577138248,0.0009591747415777631
630,1.979704499869101,0.0009499034822767727
631,1.978906525900566,0.000959069617967138
632,1.9822971403721297,0.0009642359966949145
633,1.9819994162228838,0.0009707237284189235
634,1.9882461645957084,0.0009846826237828493
635,1.993943485003192,0.0009864701039387818
636,1.9931508052231515,0.0009889764305907385
637,2.00544292805267,0.0009991265524709274
638,2.01273295470988,0.0010060640661009525
639,2.019574904898696,0.0010082462052217506
640,2.0326914650741865,0.0010191187557819816
641,2.028609074505752,0.0010272766504228431
642,2.0465216540016162,0.0010238505939337004
643,2.068202451351108,0.001036873338981109
644,2.092817936867004,0.0010404742351263195
645,2.0985720861202695,0.001038712684749152
646,2.1203052135320735,0.0010458521867938704
647,2.13601215266611,0.0010380477720137009
648,2.152882661321957,0.0010523060490226566
649,2.1714295615120607,0.0010500631186950952
650,2.203661115219237,0.0010464325435855367
651,2.227905931526173,0.0010398674652935668
652,2.244069206729986,0.0010508551558413208
653,2.253945339109893,0.001053465424174071
654,2.274899290501398,0.0010400055877849254
655,2.3036050436877726,0.001031662890508231
656,2.321279803491727,0.0010388258982998097
657,2.3402438015035902,0.0010255184634542019
658,2.3414127109682643,0.0010223357810293498
659,2.3652660331540343,0.0010188221714782792
660,2.369799536745384,0.001005658397917827
661,2.380763816422586,0.001000837732127252
662,2.3884832201899546,0.0010055390437167622
663,2.400246386192304,0.0009990206745418397
664,2.404227845945467,0.000996887783098044
665,2.4266336665105563,0.0009813637066556624
666,2.4276618661587515,0.0009866789358494573
667,2.426751840941088,0.0009737077897108907
668,2.4297166289045413,0.0009620563764550847
669,2.421900863683575,0.0009655336930116045
670,2.4308270442274105,0.0009655406299218496
671,2.424460782401228,0.0009473394467348506
672,2.418016023192906,0.0009598861400507734
673,2.4073348700069905,0.0009512905596973922
674,2.4160764247944773,0.0009422272503626513
675,2.403933564258713,0.000949030191132743
676,2.4085345543725842,0.0009412007218557448
677,2.391141230066487,0.0009440974021091713
678,2.384933378966572,0.0009475749476329313
679,2.386358066358533,0.0009507847409474502
680,2.384004448714835,0.000959013797253423
